ID,V,V-I,V-R,R-I
5213629,12.594937431123284,3.455696,1.583744,1.871952
5214686,10.272937431123284,2.339696,1.088744,1.2509519999999996
5214881,9.310937431123284,2.990696,1.361744,1.6289519999999995
5215615,12.942937431123282,3.606696,1.607744,1.998952
5222967,9.291937431123282,2.267696,1.1027439999999995,1.1649520000000002
5231828,11.073937431123282,3.017696,1.330744,1.686952
5232984,10.675937431123282,2.996696,1.3927439999999998,1.6039519999999998
5232964,10.45393743112328,2.777696,1.216744,1.5609519999999997
5222801,10.521937431123282,2.850696,1.2277439999999995,1.622952
5222772,9.18393743112328,2.081696,1.040744,1.040952
5222771,11.487937431123283,3.195696,1.454744,1.7409519999999998
5224084,11.204937431123282,3.005696,1.508744,1.496952
5230770,9.60493743112328,2.370696,1.017744,1.3529519999999997
5231075,9.417937431123285,2.897696,1.282744,1.614952
5231477,11.782937431123282,2.810696,1.3037439999999998,1.5069519999999998
5231004,9.829937431123282,2.612696,1.181744,1.4309519999999998
5232610,9.27993743112328,2.396696,1.160744,1.235952
5232572,12.602937431123282,3.547696,1.877744,1.6699519999999997
5222867,12.942937431123282,3.870696,2.0347440000000003,1.8359519999999996
5224769,11.121937431123284,2.697696,1.3237439999999998,1.3739519999999998
5230910,9.20693743112328,2.485696,1.169744,1.315952
5230406,11.15193743112328,3.169696,1.471744,1.6979519999999997
5233282,9.893937431123282,2.402696,1.128744,1.2739519999999998
5225639,11.564937431123282,3.116696,1.5017439999999995,1.614952
5231326,12.006937431123282,3.275696,1.507744,1.767952
5230494,11.199937431123285,3.014696,1.5737439999999998,1.440952
5230721,10.519937431123283,2.738696,1.321744,1.4169519999999995
5230324,12.862937431123283,3.498696,1.523744,1.974952
5232465,11.544937431123282,2.885696,1.330744,1.554952
5231507,9.68393743112328,2.548696,1.2797439999999998,1.268952
5233933,9.45393743112328,2.243696,1.1547439999999998,1.088952
5224396,11.589937431123284,3.226696,1.612744,1.6139519999999996
5225445,12.429937431123284,3.426696,1.471744,1.954952
5225178,10.72393743112328,2.924696,1.349744,1.574952
5224715,9.72693743112328,2.529696,1.256744,1.272952
5230660,11.001937431123284,3.005696,1.435744,1.569952
5230473,9.608937431123282,2.177696,1.076744,1.1009520000000002
5230374,9.11993743112328,2.959696,1.285744,1.6739519999999997
5232915,9.99193743112328,2.395696,1.195744,1.1999519999999997
5233790,10.24493743112328,2.810696,1.395744,1.4149519999999998
5233424,10.75093743112328,2.729696,1.3327440000000002,1.3969519999999995
5223432,11.20993743112328,3.000696,1.518744,1.4819519999999995
5225623,9.30293743112328,2.085696,1.0417439999999998,1.0439520000000002
5230956,10.24493743112328,2.517696,1.288744,1.2289519999999998
5231633,11.01793743112328,2.808696,1.269744,1.538952
5224002,12.871937431123284,3.352696,1.5377439999999998,1.814952
5224382,9.166937431123282,2.021696,0.993744,1.027952
5224350,9.221937431123282,2.039696,0.999744,1.0399519999999998
5225976,9.057937431123284,2.024696,1.0337439999999998,0.9909520000000004
5225207,11.609937431123283,3.450696,1.7197439999999995,1.730952
5225529,11.60493743112328,3.016696,1.391744,1.6249519999999995
5234115,10.599937431123282,3.169696,1.625744,1.5439519999999998
5233600,12.224937431123282,3.126696,1.4287439999999998,1.697952
5223022,10.58193743112328,2.546696,1.2307439999999998,1.315952
5223106,11.385937431123285,2.683696,1.2637439999999998,1.419952
5223968,10.967937431123284,3.256696,1.4617440000000002,1.7949519999999997
5225163,10.277937431123284,2.909696,1.3407440000000002,1.5689519999999997
5224848,10.300937431123282,3.029696,1.329744,1.699952
5225711,11.32593743112328,2.813696,1.345744,1.4679519999999997
5230491,10.420937431123283,2.763696,1.2797439999999998,1.4839520000000002
5230345,12.242937431123282,3.115696,1.439744,1.675952
5232861,11.33493743112328,2.780696,1.265744,1.514952
5231971,10.760937431123285,2.842696,1.415744,1.4269519999999998
5234092,10.095937431123284,3.111696,1.4487439999999998,1.662952
5233117,11.18093743112328,2.587696,1.217744,1.3699519999999998
5233510,10.08793743112328,2.687696,1.313744,1.3739519999999998
5223050,10.45093743112328,2.502696,1.274744,1.227952
5223697,11.48593743112328,3.388696,1.5297439999999998,1.858952
5223177,9.227937431123282,2.225696,1.148744,1.0769519999999997
5224782,9.932937431123284,2.262696,1.127744,1.1349519999999995
5225017,11.897937431123284,3.111696,1.3967439999999998,1.714952
5230831,11.474937431123282,2.690696,1.2157440000000002,1.4749519999999998
5233283,10.167937431123285,2.497696,1.157744,1.339952
5222824,10.94193743112328,2.980696,1.4127439999999998,1.5679519999999998
5223229,11.595937431123284,2.893696,1.3357439999999998,1.557952
5223769,12.858937431123282,3.481696,1.7427439999999998,1.738952
5225927,10.852937431123282,2.830696,1.429744,1.4009519999999995
5231578,10.964937431123284,2.866696,1.318744,1.5479519999999998
5231584,11.403937431123284,3.026696,1.449744,1.5769519999999997
5234120,10.013937431123283,2.690696,1.2597439999999998,1.4309520000000002
5233361,11.12793743112328,2.977696,1.337744,1.639952
5233985,10.748937431123284,2.551696,1.133744,1.417952
5224583,9.775937431123284,2.490696,1.2347439999999998,1.255952
5225065,9.480937431123282,2.445696,1.086744,1.358952
5225220,10.725937431123285,2.752696,1.387744,1.364952
5230140,10.111937431123282,2.889696,1.254744,1.634952
5232185,9.429937431123284,2.099696,1.050744,1.048952
5232121,9.068937431123285,2.195696,1.103744,1.0919519999999998
5231682,10.111937431123282,2.5816959999999995,1.192744,1.3889519999999995
5231888,12.492937431123282,3.291696,1.504744,1.786952
