ID,Unnamed: 0,V,e_V,V-R,e_V-R,V-I,e_V-I,abs(V),abs(V-I),abs(V-R),abs(R-I),dif_VI,dif_VR
5214072,824,19.318,0.049,0.898,0.057,1.785,0.062,10.679937431123284,1.977696,0.991744,0.9859520000000002,-0.8673172084061012,-0.4828486241072749
5213077,826,17.992,0.015,1.124,0.017,2.127,0.018,9.353937431123285,2.3196959999999995,1.217744,1.1019519999999996,1.6505993902388703,2.6815636778001526
5213122,827,20.902,0.219,1.347,0.234,2.279,0.249,12.263937431123283,2.471696,1.4407439999999998,1.030952,-0.7664089107103305,1.3866278529264537
5215660,828,18.518,0.026,0.773,0.032,1.517,0.036,9.879937431123285,1.709696,0.866744,0.8429519999999999,-1.086852425234495,-0.7817226300484084
5215588,829,20.302,0.132,1.049,0.149,2.022,0.154,11.663937431123282,2.214696,1.1427439999999998,1.0719519999999998,-1.012878028053727,-0.21671355101849699
5214869,830,20.055,0.106,1.411,0.113,2.581,0.115,11.416937431123282,2.773696,1.504744,1.268952,0.9978123057940937,2.658731435440412
5215070,831,19.651,0.074,1.224,0.08,2.472,0.081,11.012937431123282,2.664696,1.317744,1.3469519999999997,1.0799964272843763,1.772062523080308
5215005,832,19.382,0.057,0.789,0.067,1.648,0.073,10.743937431123284,1.840696,0.882744,0.957952,-1.4427289856974461,-1.5019240563968719
5214869,833,20.055,0.106,1.41,0.113,2.573,0.115,11.416937431123282,2.765696,1.503744,1.2619519999999995,0.974536955902888,2.6522246077884457
5215974,835,21.211,0.297,1.526,0.31,2.679,0.317,12.57293743112328,2.871696,1.619744,1.2519519999999995,0.12260572171609496,2.221857101112736
5215287,836,19.188,0.046,1.188,0.05,2.34,0.051,10.54993743112328,2.532696,1.281744,1.2509519999999996,1.1393964362559394,1.9698990758968087
5215174,837,18.215,0.02,0.926,0.024,1.904,0.025,9.576937431123282,2.096696,1.019744,1.0769519999999997,0.6638416745359077,0.8584599617135087
5215260,838,19.035,0.039,1.023,0.044,1.989,0.046,10.396937431123282,2.181696,1.116744,1.064952,0.14078960927932904,0.8412251044823709
5215200,839,18.539,0.028,1.066,0.031,2.233,0.031,9.900937431123284,2.425696,1.159744,1.2659519999999995,1.4496859954172603,1.6815623164340856
5215080,840,19.571,0.07,0.914,0.08,1.593,0.09,10.932937431123284,1.785696,1.007744,0.777952,-1.8427525878573832,-0.5993154459128807
5215084,841,19.855,0.079,1.243,0.086,2.656,0.086,11.216937431123284,2.848696,1.3367440000000002,1.5119519999999995,1.4134178575300531,1.7058727680248431
5214853,843,19.321,0.051,0.82,0.062,1.549,0.068,10.682937431123284,1.741696,0.913744,0.827952,-1.7639732621484576,-1.164916726262824
5214842,844,17.9,0.013,0.793,0.017,1.556,0.019,9.26193743112328,1.748696,0.886744,0.861952,-0.31558974925352246,0.01588313519588702
5214564,845,20.804,0.199,1.321,0.212,2.221,0.226,12.16593743112328,2.413696,1.414744,0.9989519999999998,-0.8539610195658209,1.3069421572145181
5214767,847,20.628,0.175,1.369,0.187,2.576,0.188,11.989937431123282,2.768696,1.462744,1.3059519999999998,0.41027153230228564,1.8087356016214606
5214535,849,19.32,0.051,0.998,0.058,3.279,0.053,10.681937431123282,3.471696,1.091744,2.3799519999999994,3.5712741549379867,0.35274880759578053
5215959,850,18.852,0.034,0.881,0.04,1.795,0.042,10.213937431123282,1.987696,0.974744,1.012952,-0.36476992737807556,-0.16295264239632345
5215924,852,20.556,0.162,1.663,0.168,3.653,0.167,11.917937431123285,3.845696,1.756744,2.088952,3.1830395897703774,3.656312803811689
5215668,853,20.554,0.154,1.455,0.162,3.195,0.16,11.91593743112328,3.387696,1.548744,1.838952,2.1347354918631467,2.4417324257713666
5215675,855,18.327,0.021,0.615,0.027,1.268,0.031,9.688937431123284,1.4606960000000002,0.708744,0.7519520000000002,-1.9153399952920385,-2.0586916364443404
5221054,857,19.238,0.05,0.677,0.061,1.278,0.076,10.599937431123282,1.470696,0.7707439999999999,0.6999520000000001,-2.784002084350888,-2.383405878234269
5220492,858,19.152,0.045,0.872,0.053,1.631,0.06,10.513937431123283,1.823696,0.965744,0.8579520000000003,-1.2776006168587024,-0.5407325901623672
5220170,859,19.58,0.072,0.886,0.083,1.791,0.088,10.94193743112328,1.983696,0.979744,1.003952,-1.1073762234846516,-0.8478702497385431
5220220,861,17.667,0.013,1.089,0.014,2.007,0.015,9.028937431123284,2.199696,1.1827439999999998,1.016952,1.5707414689183317,2.734785520450904
5221309,862,20.793,0.172,1.472,0.187,2.746,0.185,12.15493743112328,2.938696,1.5657439999999998,1.372952,0.7280536973215348,2.3094225045696106
5220463,863,18.407,0.025,0.68,0.031,1.36,0.034,9.768937431123282,1.5526960000000003,0.773744,0.7789520000000003,-1.6102857434418905,-1.5243692460191465
5220543,864,18.729,0.034,0.678,0.042,1.269,0.047,10.09093743112328,1.461696,0.771744,0.6899520000000001,-2.3131008537177706,-1.8650569030591466
5220512,865,19.341,0.052,1.302,0.056,2.539,0.057,10.702937431123283,2.731696,1.395744,1.335952,1.5890126999393068,2.63829156968902
5221047,866,20.447,0.158,1.121,0.172,2.209,0.178,11.80893743112328,2.401696,1.2147439999999998,1.186952,-0.5357429732223213,0.20345846806306156
5220284,867,18.386,0.024,0.776,0.028,1.489,0.032,9.74793743112328,1.6816960000000003,0.8697440000000001,0.8119520000000002,-1.065940465245962,-0.6226910870972979
5220279,869,20.414,0.143,1.177,0.159,2.038,0.165,11.775937431123284,2.230696,1.270744,0.9599519999999996,-1.0703176269803745,0.6618265358258455
5220269,870,18.242,0.02,0.736,0.025,1.479,0.028,9.603937431123285,1.671696,0.829744,0.841952,-0.9618294140176467,-0.8417259436062103
5220199,871,19.241,0.043,0.902,0.053,1.724,0.057,10.602937431123282,1.916696,0.995744,0.9209520000000002,-1.015545173869981,-0.3716263530445243
5220959,873,18.994,0.038,0.732,0.047,2.73,0.041,10.355937431123282,2.922696,0.825744,2.096952,2.4826184818051296,-1.630338849147778
5221156,874,20.454,0.141,1.401,0.152,2.52,0.156,11.815937431123285,2.712696,1.494744,1.2179519999999997,0.4199675438612278,2.194468719096257
5221238,875,19.281,0.055,0.733,0.064,1.484,0.07,10.64293743112328,1.676696,0.8267439999999999,0.849952,-1.9808707815144313,-1.9081803748015442
5220774,877,21.357,0.334,1.223,0.366,2.767,0.357,12.71893743112328,2.959696,1.316744,1.6429519999999995,0.22206516107428165,0.05876830788739085
5220808,878,19.679,0.075,1.073,0.083,1.841,0.092,11.04093743112328,2.033696,1.1667439999999998,0.8669520000000002,-1.0250008881408696,0.59693652725813
5220810,879,19.34,0.056,0.717,0.07,1.51,0.078,10.701937431123282,1.7026960000000002,0.8107439999999999,0.8919520000000003,-1.9365416016022365,-2.114134873589668
5220880,880,20.192,0.123,1.104,0.135,2.048,0.142,11.553937431123282,2.240696,1.197744,1.042952,-0.8143455780147324,0.3268547764224792
5220957,881,19.112,0.047,0.754,0.058,1.402,0.065,10.47393743112328,1.594696,0.8477439999999998,0.7469520000000003,-2.142792423808743,-1.5476622911833235
5220902,882,18.187,0.019,0.919,0.022,1.73,0.024,9.548937431123283,1.922696,1.012744,0.909952,0.06078379725455285,0.8271561730342842
5220902,883,20.036,0.115,0.814,0.136,1.497,0.155,11.397937431123284,1.6896960000000003,0.907744,0.7819520000000004,-2.6841107741902537,-1.9330683277379528
5220921,884,19.638,0.068,1.366,0.072,3.018,0.071,10.999937431123284,3.210696,1.459744,1.7509519999999996,2.6080927754784344,2.778660612325316
5220639,885,18.868,0.049,0.629,0.061,1.666,0.063,10.22993743112328,1.858696,0.7227439999999998,1.135952,-0.8603844240823211,-2.4661672629989173
5220757,886,18.169,0.019,0.743,0.025,1.499,0.027,9.530937431123284,1.691696,0.8367439999999999,0.8549520000000002,-0.8091646487298849,-0.7047882132073475
5221591,888,20.249,0.118,0.894,0.139,1.817,0.149,11.61093743112328,2.009696,0.987744,1.021952,-1.6817351778402365,-1.4481300826540267
5222829,889,18.131,0.019,0.741,0.023,1.363,0.027,9.492937431123282,1.555696,0.8347439999999999,0.720952,-1.3218968399393791,-0.6850386043248786
5222684,891,19.15,0.048,0.918,0.055,1.777,0.06,10.51193743112328,1.969696,1.011744,0.957952,-0.7286308202195286,-0.14433070593871378
5221614,893,20.694,0.185,1.091,0.207,2.243,0.21,12.05593743112328,2.435696,1.184744,1.2509519999999996,-0.6732109060929634,-0.27655403504708964
5221621,895,18.698,0.031,0.719,0.037,1.421,0.042,10.059937431123284,1.6136960000000002,0.8127439999999999,0.8009520000000003,-1.6514298908559937,-1.453716762542257
5222343,897,19.99,0.098,1.049,0.114,1.858,0.125,11.35193743112328,2.050696,1.1427439999999998,0.907952,-1.2749260282363437,0.09528644898150418
5222005,898,17.725,0.012,1.24,0.014,2.774,0.013,9.086937431123284,2.966696,1.333744,1.6329519999999995,3.873324560275794,3.814211928235368
5222167,899,17.799,0.013,0.688,0.017,1.403,0.019,9.160937431123282,1.595696,0.781744,0.813952,-0.8257103377849333,-0.8417560410097131
5222299,903,18.104,0.018,0.878,0.021,1.754,0.023,9.46593743112328,1.946696,0.971744,0.974952,0.23271600204079945,0.5591537706239738
5222520,905,17.891,0.016,0.743,0.02,1.483,0.023,9.25293743112328,1.675696,0.8367439999999999,0.8389520000000001,-0.5948602416548301,-0.4267882132073435
5222548,906,17.878,0.015,0.735,0.019,1.457,0.021,9.239937431123282,1.6496960000000005,0.8287439999999999,0.8209520000000003,-0.6859846345822174,-0.4868739208102131
5221831,907,19.528,0.066,0.868,0.078,1.655,0.085,10.88993743112328,1.847696,0.961744,0.8859520000000003,-1.562108698731766,-0.9513968632958285
5212268,908,19.636,0.072,0.855,0.084,1.737,0.092,10.99793743112328,1.929696,0.9487439999999998,0.9809520000000004,-1.3622142977063447,-1.172460063802303
5212925,909,19.786,0.08,0.957,0.093,1.942,0.097,11.147937431123284,2.134696,1.050744,1.083952,-0.7735029195148027,-0.45211369395113365
5212881,910,18.015,0.016,0.885,0.019,1.775,0.02,9.376937431123284,1.967696,0.978744,0.9889519999999998,0.39903023316502306,0.7085206359899754
5212559,911,18.763,0.033,0.873,0.038,1.692,0.041,10.124937431123284,1.884696,0.966744,0.917952,-0.6572843466910534,-0.14307568753619293
5212234,912,20.113,0.111,1.102,0.123,2.099,0.128,11.474937431123282,2.291696,1.195744,1.0959519999999998,-0.5636115163677395,0.39029681084498513
5212093,913,19.591,0.07,1.083,0.078,2.029,0.082,10.952937431123283,2.221696,1.176744,1.0449519999999997,-0.2779767353841365,0.7637098497713737
5212844,914,19.617,0.069,0.955,0.079,1.767,0.088,10.978937431123285,1.959696,1.048744,0.910952,-1.23236779163312,-0.2998064172641097
5212887,915,18.855,0.034,0.966,0.039,1.857,0.041,10.216937431123284,2.049696,1.059744,0.989952,-0.1435103870987504,0.5538167440861983
5212791,917,19.775,0.085,1.186,0.094,2.815,0.091,11.13693743112328,3.007696,1.2797439999999998,1.727952,1.9353548910048346,1.3680132268799206
5212225,918,18.266,0.02,1.049,0.023,2.072,0.024,9.62793743112328,2.264696,1.1427439999999998,1.121952,1.1927867878755034,1.8192864489815044
5211765,919,19.024,0.04,0.846,0.047,1.506,0.056,10.385937431123285,1.6986960000000002,0.939744,0.7589520000000003,-1.6363887487568345,-0.6390957750148623
5211666,920,19.61,0.07,0.597,0.088,1.724,0.086,10.971937431123282,1.916696,0.690744,1.2259520000000002,-1.3845451738699808,-3.514331257117406
5211956,922,19.83,0.079,0.886,0.093,1.853,0.101,11.19193743112328,2.045696,0.979744,1.065952,-1.1328581618780813,-1.097870249738543
5212187,923,19.606,0.071,1.277,0.075,2.469,0.078,10.967937431123284,2.661696,1.370744,1.2909519999999997,1.1159944462753426,2.1977626788604905
5212914,924,19.202,0.044,1.025,0.05,2.002,0.054,10.563937431123284,2.1946959999999995,1.1187439999999995,1.0759519999999998,0.018564985673577894,0.6903994626489034
5212150,926,19.134,0.045,0.805,0.053,1.773,0.058,10.495937431123282,1.965696,0.898744,1.066952,-0.7273129351611214,-1.1110384242382363
5212640,927,18.032,0.018,1.011,0.021,2.018,0.022,9.393937431123282,2.210696,1.104744,1.1059519999999996,1.2434423188527202,1.7468557471623107
5212654,928,21.104,0.265,1.192,0.291,2.171,0.303,12.46593743112328,2.363696,1.285744,1.0779519999999996,-1.3164479235826398,0.0836221260361647
5212153,930,20.496,0.146,1.047,0.169,2.216,0.167,11.85793743112328,2.408696,1.140744,1.267952,-0.5621037418100467,-0.4267022618041043
5213439,931,18.459,0.024,0.911,0.027,1.842,0.029,9.820937431123282,2.034696,1.004744,1.029952,0.19860004124721975,0.48715694799564524
5213629,933,19.188,0.046,0.808,0.056,1.752,0.06,10.54993743112328,1.944696,0.901744,1.042952,-0.8586716224198465,-1.13834941010629
5213409,934,19.502,0.063,1.209,0.069,2.321,0.071,10.86393743112328,2.513696,1.302744,1.210952,0.7660179034000034,1.8112197813752466
5213285,937,19.058,0.041,1.062,0.046,2.048,0.048,10.419937431123282,2.240696,1.155744,1.0849519999999997,0.31965442198526794,1.130833989450311
5213206,938,18.567,0.027,1.062,0.03,2.02,0.031,9.928937431123282,2.212696,1.155744,1.0569519999999997,0.7152841262251588,1.6218339894503107
5213671,939,18.872,0.035,1.257,0.038,2.597,0.038,10.233937431123282,2.789696,1.350744,1.4389519999999998,2.227201565360346,2.789465837847459
5214097,940,21.444,0.367,1.044,0.418,2.74,0.392,12.80593743112328,2.932696,1.137744,1.794952,0.06041448258143589,-1.3987144330298555
5213176,942,19.399,0.058,0.953,0.066,2.001,0.068,10.760937431123285,2.193696,1.046744,1.1469519999999995,-0.1818732954822,-0.0985142157336849
5214349,944,19.488,0.061,0.869,0.071,1.683,0.078,10.849937431123282,1.8756960000000005,0.962744,0.9129520000000002,-1.4161594037850946,-0.9027252980592486
5213724,945,19.835,0.085,1.146,0.094,2.906,0.09,11.196937431123285,3.098696,1.2397439999999995,1.858952,2.1193527850567406,1.0069066146287025
5214267,946,17.867,0.016,0.944,0.019,1.825,0.02,9.228937431123285,2.017696,1.0377439999999998,0.9799520000000002,0.7292429049680482,1.3581143978984827
5213745,947,20.277,0.121,0.91,0.14,1.894,0.146,11.638937431123283,2.086696,1.003744,1.082952,-1.4335752931811374,-1.3393596858320738
5215543,949,19.224,0.047,0.847,0.055,1.614,0.062,10.585937431123282,1.8066960000000003,0.9407439999999998,0.8659520000000005,-1.4147883101194054,-0.830343914498588
5215694,950,18.049,0.016,0.649,0.021,1.279,0.025,9.410937431123282,1.471696,0.7427439999999998,0.728952,-1.5907748278674543,-1.457565090504894
5215435,951,18.986,0.041,0.627,0.051,1.291,0.061,10.347937431123285,1.483696,0.720744,0.7629519999999999,-2.47714026403752,-2.6032018009315507
5215528,954,17.703,0.012,0.844,0.015,1.637,0.016,9.064937431123282,1.829696,0.937744,0.8919520000000001,0.1943312759610638,0.6643895979258279
5215483,955,18.58,0.025,1.375,0.027,3.07,0.026,9.94193743112328,3.262696,1.4687439999999998,1.7939519999999998,3.7984269951575396,3.8967701466343065
5215337,956,18.742,0.033,0.736,0.04,1.445,0.044,10.103937431123285,1.6376960000000005,0.829744,0.8079520000000002,-1.598301642010684,-1.3417259436062103
5215359,957,19.283,0.052,0.803,0.061,1.575,0.069,10.644937431123283,1.7676960000000002,0.896744,0.8709520000000002,-1.6245378543311073,-1.2778490308930532
5215314,959,19.477,0.061,1.223,0.067,2.574,0.066,10.838937431123282,2.766696,1.316744,1.4499519999999997,1.555449324680568,1.938768307887388
5214650,960,19.17,0.048,1.04,0.053,1.897,0.058,10.531937431123284,2.089696,1.133744,0.955952,-0.31593946452532506,0.8432150605105733
5214908,961,19.714,0.076,0.882,0.089,1.867,0.091,11.07593743112328,2.059696,0.975744,1.0839519999999998,-0.9667132697314198,-1.016328802045793
5214805,962,20.198,0.113,0.733,0.139,1.745,0.144,11.559937431123284,1.937696,0.8267439999999999,1.1109520000000002,-1.894561760193838,-2.8251803748015494
5214634,963,18.169,0.018,0.862,0.022,1.745,0.023,9.530937431123284,1.937696,0.955744,0.9819520000000002,0.13443823980616187,0.3554968733782484
5214639,968,20.398,0.145,0.646,0.18,1.714,0.181,11.759937431123282,1.906696,0.739744,1.166952,-2.2098456709602363,-3.8349190748317445
5214941,969,17.673,0.014,1.35,0.016,2.298,0.016,9.03493743112328,2.490696,1.443744,1.046952,2.5226986663006468,4.635945700477951
5215175,970,18.84,0.034,0.94,0.039,1.788,0.042,10.201937431123282,1.980696,1.0337439999999998,0.9469520000000003,-0.3783419820447893,0.3515183116263465
5215089,971,19.006,0.039,0.965,0.044,1.894,0.047,10.367937431123282,2.086696,1.058744,1.027952,-0.16257529318113662,0.3945062524466536
5220608,972,21.339,0.326,1.154,0.357,1.987,0.391,12.70093743112328,2.179696,1.2477439999999995,0.931952,-2.1701138751587514,-0.436357318194295
5220282,973,20.973,0.241,1.168,0.267,2.837,0.255,12.33493743112328,3.029696,1.261744,1.767952,0.7969274060305569,0.03531262490507814
5220744,974,18.513,0.026,0.747,0.031,1.458,0.036,9.874937431123284,1.6506960000000002,0.8407439999999999,0.8099520000000002,-1.3169656324139787,-1.012329561125096
5220310,975,18.112,0.017,0.71,0.021,1.409,0.025,9.47393743112328,1.6016960000000002,0.8037439999999998,0.7979520000000004,-1.114242049380202,-0.9507077645650988
5220425,976,20.024,0.104,1.001,0.117,1.862,0.124,11.385937431123285,2.054696,1.0947439999999995,0.959952,-1.2945989241554443,-0.3267075588445625
5220361,977,18.147,0.022,0.818,0.024,1.597,0.028,9.50893743112328,1.789696,0.911744,0.8779520000000001,-0.4032933692262297,-0.008619523714607169
5220384,978,17.787,0.016,0.734,0.019,1.479,0.021,9.14893743112328,1.671696,0.8277439999999998,0.8439520000000003,-0.5068294140176413,-0.40502539828217365
5220085,982,18.787,0.045,0.845,0.053,1.663,0.056,10.14893743112328,1.855696,0.938744,0.9169520000000002,-0.7907507446216808,-0.4108512712802366
5221430,985,19.032,0.043,0.736,0.053,1.633,0.055,10.393937431123282,1.825696,0.829744,0.995952,-1.1499522808540945,-1.6317259436062077
5221358,986,17.679,0.012,0.757,0.015,1.471,0.017,9.04093743112328,1.663696,0.850744,0.8129520000000001,-0.4308222065854501,-0.0874291458165164
5220970,988,19.485,0.071,0.809,0.079,1.699,0.086,10.846937431123282,1.8916960000000005,0.902744,0.9889520000000004,-1.3529974273436949,-1.4264602491712566
5220408,990,18.516,0.027,0.858,0.031,1.65,0.034,9.87793743112328,1.842696,0.951744,0.890952,-0.5691177477557954,-0.02631375733809449
5220297,991,21.533,0.387,1.451,0.409,2.878,0.411,12.894937431123283,3.070696,1.544744,1.525952,0.3469519668504777,1.4374447349662152
5220806,993,20.938,0.228,1.262,0.248,3.566,0.236,12.29993743112328,3.758696,1.3557439999999998,2.402952,2.6112959432333653,0.7591955818544722
5220801,994,18.279,0.02,0.781,0.025,1.509,0.028,9.640937431123282,1.701696,0.874744,0.8269519999999999,-0.8795016991026863,-0.4707095379970472
5222824,995,19.417,0.058,1.146,0.064,2.543,0.064,10.778937431123284,2.735696,1.2397439999999995,1.4959520000000002,1.5247723955066625,1.4249066146287035
5222370,996,19.628,0.078,1.15,0.088,1.968,0.097,10.989937431123282,2.160696,1.2437439999999995,0.916952,-0.5248966117190559,1.2443067025897427
5222581,997,18.328,0.023,0.751,0.027,1.505,0.031,9.689937431123282,1.697696,0.8447439999999999,0.8529519999999999,-0.9443533519103671,-0.7909271476759674
5221931,998,19.466,0.062,0.99,0.071,1.916,0.076,10.827937431123283,2.108696,1.083744,1.0249519999999996,-0.5447927386401386,0.14113107160559402
5222019,999,19.992,0.099,1.244,0.106,2.282,0.11,11.353937431123285,2.474696,1.337744,1.1369519999999995,0.15310383302792552,1.5760848089664723
5222058,1000,19.874,0.087,0.92,0.101,1.727,0.11,11.23593743112328,1.9196960000000003,1.013744,0.9059520000000004,-1.6373758815639583,-0.8513606728420324
5221629,1001,21.397,0.337,1.399,0.361,3.324,0.35,12.75893743112328,3.516696,1.4927439999999998,2.0239519999999995,1.60086203961953,1.2383643789117986
5221643,1003,20.722,0.181,1.005,0.21,2.398,0.2,12.083937431123283,2.590696,1.0987439999999995,1.4919520000000002,-0.21535704731724437,-0.9920362688770972
5222395,1004,18.233,0.019,0.783,0.024,1.511,0.026,9.594937431123284,1.703696,0.876744,0.8269520000000001,-0.8255826298516435,-0.40674180470618815
5221545,1005,20.829,0.213,1.602,0.221,3.271,0.222,12.190937431123285,3.463696,1.695744,1.7679519999999995,2.0431867524857275,3.046808308427506
5222576,1006,19.091,0.048,0.828,0.057,1.562,0.066,10.452937431123283,1.7546960000000005,0.921744,0.8329520000000004,-1.4831615983983788,-0.8642497946910854
5222226,1009,18.477,0.027,0.811,0.032,1.562,0.034,9.838937431123282,1.7546960000000005,0.904744,0.8499520000000003,-0.869161598398378,-0.40069270028790704
5221834,1010,21.181,0.29,1.395,0.307,2.545,0.315,12.542937431123285,2.737696,1.4887439999999998,1.2489519999999998,-0.23335286752736195,1.4281039797424988
5212534,1011,17.99,0.016,0.716,0.02,1.489,0.023,9.35193743112328,1.6816960000000003,0.809744,0.8719520000000003,-0.6699404652459631,-0.7733491471707143
5212870,1012,21.548,0.436,1.516,0.462,3.042,0.459,12.90993743112328,3.234696,1.6097439999999998,1.6249519999999995,0.7594116426579696,1.8246422399203261
5212688,1013,18.401,0.025,0.871,0.028,1.694,0.031,9.762937431123282,1.886696,0.9647439999999998,0.921952,-0.2877684150210289,0.20160683972803284
5212632,1015,19.288,0.078,0.979,0.089,1.544,0.108,10.649937431123282,1.736696,1.072744,0.6639520000000001,-1.7505663709255241,0.22850850953575197
5212532,1016,18.025,0.024,1.109,0.026,2.206,0.028,9.38693743112328,2.398696,1.2027439999999998,1.195952,1.8765404004590724,2.5326805326100867
5212897,1017,20.007,0.092,0.757,0.114,1.749,0.122,11.368937431123284,1.941696,0.850744,1.090952,-1.688761021257564,-2.4154291458165194
5212513,1018,19.72,0.084,0.812,0.1,1.658,0.109,11.08193743112328,1.850696,0.905744,0.9449519999999998,-1.7427163187004577,-1.6348143147806926
5212500,1019,17.752,0.013,0.874,0.016,1.736,0.017,9.11393743112328,1.928696,0.967744,0.9609520000000004,0.518074343088692,0.8765775463860059
5211859,1021,19.23,0.069,-0.057,0.117,1.147,0.105,10.591937431123284,1.3396960000000002,0.036744,1.3029520000000003,-3.34013763088264,-10.08219396926932
5211915,1022,19.213,0.084,0.517,0.108,1.039,0.146,10.574937431123285,1.231696,0.610744,0.6209520000000002,-3.8039723597413753,-3.89758036042511
5211970,1023,19.07,0.044,0.576,0.057,1.202,0.073,10.431937431123282,1.394696,0.6697439999999999,0.724952,-2.940767072160292,-3.177108033267052
5211616,1025,19.534,0.105,0.805,0.125,1.554,0.141,10.89593743112328,1.7466960000000002,0.898744,0.8479520000000003,-1.9574080383852124,-1.511038424238233
5212340,1026,17.984,0.016,0.869,0.019,1.72,0.02,9.345937431123284,1.912696,0.962744,0.949952,0.2265474696909866,0.6012747019407492
5212110,1027,20.338,0.135,1.008,0.155,1.748,0.171,11.699937431123285,1.940696,1.1017439999999998,0.8389520000000004,-2.023459611837401,-0.5835730102048409
5212277,1028,21.543,0.423,0.965,0.481,2.718,0.448,12.90493743112328,2.910696,1.058744,1.851952,-0.09984260680385049,-2.1424937475533437
5212271,1029,20.685,0.184,1.155,0.203,2.308,0.207,12.04693743112328,2.500696,1.248744,1.2519519999999995,-0.45779879521416156,0.2252166504641515
5213899,1031,19.274,0.05,0.559,0.065,1.431,0.071,10.635937431123285,1.623696,0.652744,0.970952,-2.18687954197023,-3.546329089949804
5213230,1032,19.304,0.053,1.365,0.057,2.633,0.057,10.66593743112328,2.825696,1.458744,1.3669519999999995,1.898795345995552,3.1059604067280997
5213283,1034,19.129,0.048,0.761,0.056,1.439,0.065,10.490937431123283,1.631696,0.854744,0.7769520000000001,-2.009521838994649,-1.5011676707044561
5214122,1035,17.767,0.013,1.16,0.014,2.273,0.015,9.128937431123282,2.465696,1.253744,1.211952,2.3495407092112597,3.181026275855505
5213189,1036,19.432,0.062,0.861,0.074,1.466,0.083,10.79393743112328,1.6586960000000002,0.954744,0.7039520000000001,-2.2038546165385107,-0.9162003044353302
5214273,1037,18.586,0.029,0.742,0.034,1.598,0.037,9.94793743112328,1.7906960000000005,0.8357439999999998,0.9549520000000004,-0.8384313218892334,-1.1309116543602027
5214142,1038,18.254,0.018,1.122,0.021,2.186,0.021,9.615937431123283,2.378696,1.2157440000000002,1.1629519999999995,1.5825461032440913,2.4041641776700864
5213857,1039,19.262,0.053,0.779,0.062,1.434,0.075,10.623937431123284,1.626696,0.872744,0.7539520000000002,-2.1627368102982807,-1.4716914969411068
5213323,1041,18.699,0.031,0.899,0.036,1.737,0.038,10.060937431123284,1.929696,0.9927439999999998,0.9369520000000002,-0.4252142977063489,0.14471249553641385
5213388,1042,19.022,0.04,0.896,0.047,1.699,0.051,10.38393743112328,1.8916960000000005,0.989744,0.9019520000000004,-0.8899974273436939,-0.20398195982735245
5213486,1043,20.442,0.153,1.128,0.166,2.508,0.167,11.803937431123282,2.700696,1.221744,1.4789519999999998,0.3964111806674566,0.26231496754894934
5213569,1044,20.045,0.104,1.36,0.113,2.445,0.115,11.406937431123284,2.637696,1.453744,1.1839519999999994,0.6046957070824366,2.3313953649279675
5213676,1047,18.057,0.015,0.977,0.018,1.952,0.019,9.41893743112328,2.144696,1.070744,1.0739519999999998,0.990426294569339,1.4429822573962134
5214028,1048,20.819,0.189,1.332,0.209,2.785,0.203,12.18093743112328,2.977696,1.425744,1.5519519999999998,0.8095111231715553,1.3674658961796968
5213629,1049,21.233,0.301,1.49,0.316,3.263,0.314,12.594937431123284,3.455696,1.583744,1.871952,1.6200572099329502,1.9810024008055613
5214163,1051,20.11,0.115,0.706,0.138,1.823,0.141,11.471937431123282,2.015696,0.7997439999999998,1.215952,-1.5209953574706478,-2.9856829208524704
5214686,1053,18.911,0.036,0.995,0.042,2.147,0.042,10.272937431123284,2.339696,1.088744,1.2509519999999996,0.7977165006499849,0.7371707825805842
5214914,1055,20.596,0.159,1.045,0.182,1.922,0.193,11.957937431123282,2.114696,1.1387439999999998,0.9759520000000002,-1.6536649464800863,-0.542706496909032
5215034,1056,21.238,0.312,1.212,0.337,2.557,0.336,12.599937431123282,2.749696,1.305744,1.4439519999999997,-0.2551758634344683,0.09726188009897996
5215075,1057,19.351,0.056,1.168,0.062,2.223,0.063,10.71293743112328,2.415696,1.261744,1.1539519999999996,0.6054895079554576,1.657312624905078
5215278,1058,19.114,0.045,1.047,0.051,2.003,0.053,10.475937431123285,2.195696,1.140744,1.054952,0.11000227163992449,0.9552977381958918
5214747,1059,20.552,0.163,1.269,0.176,2.078,0.187,11.913937431123282,2.270696,1.362744,0.9079519999999996,-1.0730181591884946,1.195043162361781
5214761,1060,20.71,0.207,0.927,0.24,2.055,0.235,12.071937431123285,2.247696,1.020744,1.226952,-1.3086236469905792,-1.6280829922834652
5214857,1061,19.71,0.068,1.272,0.075,2.461,0.076,11.071937431123285,2.653696,1.365744,1.2879519999999995,0.9879508085446318,2.058344154929845
5214881,1062,17.949,0.015,1.268,0.017,2.798,0.016,9.310937431123284,2.990696,1.361744,1.6289519999999995,3.715063344108639,3.7909345257941176
5215074,1063,20.027,0.109,0.819,0.127,1.688,0.136,11.388937431123283,1.880696,0.9127439999999998,0.9679520000000004,-1.9363291415913864,-1.8797663235916016
5215948,1064,18.348,0.023,0.758,0.026,1.415,0.031,9.70993743112328,1.607696,0.8517439999999998,0.7559520000000002,-1.3258152528436256,-0.7473584833070035
5215615,1065,21.581,0.401,1.514,0.419,3.414,0.417,12.942937431123282,3.606696,1.607744,1.998952,1.626147414617943,1.7795457864060271
